match_id,Gameweek,Date,Time,Result,Day,HomeGoals,AwayGoals,Status,Season
2016022,3,9/29/2016,5:00 PM,1:01,Thu,1,1,Tie,2016-2017
2016023,3,9/29/2016,8:00 PM,0:02,Thu,0,2,AwayWin,2016-2017
2016024,3,9/30/2016,4:00 PM,3:00,Fri,3,0,HomeWin,2016-2017
2016025,3,9/30/2016,6:30 PM,3:00,Fri,3,0,HomeWin,2016-2017
2016026,3,9/30/2016,9:00 PM,0:02,Fri,0,2,AwayWin,2016-2017
2016027,4,10/12/2016,2:45 PM,0:00,Wed,0,0,Tie,2016-2017
2016028,4,10/12/2016,5:00 PM,0:01,Wed,0,1,AwayWin,2016-2017
2016029,4,10/12/2016,7:30 PM,0:01,Wed,0,1,AwayWin,2016-2017
2016030,4,10/13/2016,2:45 PM,0:01,Thu,0,1,AwayWin,2016-2017
2016031,4,10/13/2016,5:00 PM,1:03,Thu,1,3,AwayWin,2016-2017
2016032,4,10/13/2016,7:30 PM,2:02,Thu,2,2,Tie,2016-2017
2016033,4,10/14/2016,4:30 PM,1:01,Fri,1,1,Tie,2016-2017
2016034,4,10/15/2016,7:00 PM,0:02,Sat,0,2,AwayWin,2016-2017
2016035,4,12/24/2016,6:00 PM,2:00,Sat,2,0,HomeWin,2016-2017
2016036,5,10/20/2016,2:30 PM,1:02,Thu,1,2,AwayWin,2016-2017
2016037,5,10/20/2016,5:30 PM,1:02,Thu,1,2,AwayWin,2016-2017
2016038,5,10/20/2016,8:30 PM,2:00,Thu,2,0,HomeWin,2016-2017
2016039,5,10/21/2016,3:30 PM,1:01,Fri,1,1,Tie,2016-2017
2016040,5,10/21/2016,6:00 PM,0:00,Fri,0,0,Tie,2016-2017
2016041,5,10/21/2016,8:15 PM,0:02,Fri,0,2,AwayWin,2016-2017
2016042,5,10/22/2016,2:45 PM,0:01,Sat,0,1,AwayWin,2016-2017
2016043,5,10/22/2016,6:00 PM,3:01,Sat,3,1,HomeWin,2016-2017
2016044,5,3/3/2017,6:00 PM,1:00,Fri,1,0,HomeWin,2016-2017
2016045,6,10/25/2016,2:45 PM,1:00,Tue,1,0,HomeWin,2016-2017
2016046,6,10/25/2016,,2:03,Tue,2,3,AwayWin,2016-2017
2016047,6,10/25/2016,5:30 PM,0:00,Tue,0,0,Tie,2016-2017
2016048,6,10/25/2016,8:00 PM,1:01,Tue,1,1,Tie,2016-2017
2016049,6,10/26/2016,2:45 PM,0:01,Wed,0,1,AwayWin,2016-2017
2016050,6,10/26/2016,5:30 PM,2:01,Wed,2,1,HomeWin,2016-2017
2016051,6,10/27/2016,2:45 PM,1:02,Thu,1,2,AwayWin,2016-2017
2016052,6,10/27/2016,5:00 PM,1:03,Thu,1,3,AwayWin,2016-2017
2016053,6,10/27/2016,8:00 PM,0:00,Thu,0,0,Tie,2016-2017
2016054,7,10/29/2016,2:45 PM,0:00,Sat,0,0,Tie,2016-2017
2016055,7,10/29/2016,5:00 PM,0:01,Sat,0,1,AwayWin,2016-2017
2016056,7,10/29/2016,7:30 PM,2:02,Sat,2,2,Tie,2016-2017
2016057,7,10/30/2016,1:45 PM,1:02,Sun,1,2,AwayWin,2016-2017
2016058,7,10/30/2016,4:00 PM,2:00,Sun,2,0,HomeWin,2016-2017
2016059,7,10/30/2016,7:00 PM,2:02,Sun,2,2,Tie,2016-2017
2016060,7,10/31/2016,1:45 PM,4:00,Mon,4,0,HomeWin,2016-2017
2016061,7,10/31/2016,4:45 PM,2:01,Mon,2,1,HomeWin,2016-2017
2016062,7,10/31/2016,7:30 PM,1:02,Mon,1,2,AwayWin,2016-2017
2016063,8,11/3/2016,1:45 PM,2:04,Thu,2,4,AwayWin,2016-2017
2016064,8,11/3/2016,,1:00,Thu,1,0,HomeWin,2016-2017
2016065,8,11/3/2016,4:00 PM,0:01,Thu,0,1,AwayWin,2016-2017
2016066,8,11/3/2016,6:30 PM,1:01,Thu,1,1,Tie,2016-2017
2016067,8,11/3/2016,,1:02,Thu,1,2,AwayWin,2016-2017
2016068,8,11/4/2016,2:00 PM,0:01,Fri,0,1,AwayWin,2016-2017
2016069,8,11/4/2016,,1:01,Fri,1,1,Tie,2016-2017
2016070,8,11/4/2016,4:30 PM,2:01,Fri,2,1,HomeWin,2016-2017
2016071,8,11/4/2016,7:30 PM,1:00,Fri,1,0,HomeWin,2016-2017
2016072,9,11/16/2016,1:45 PM,3:02,Wed,3,2,HomeWin,2016-2017
2016073,9,11/16/2016,4:00 PM,1:00,Wed,1,0,HomeWin,2016-2017
2016074,9,11/16/2016,6:30 PM,1:02,Wed,1,2,AwayWin,2016-2017
2016075,9,11/17/2016,1:45 PM,1:01,Thu,1,1,Tie,2016-2017
2016076,9,11/17/2016,,1:02,Thu,1,2,AwayWin,2016-2017
2016077,9,11/17/2016,4:00 PM,2:01,Thu,2,1,HomeWin,2016-2017
2016078,9,11/17/2016,6:30 PM,1:01,Thu,1,1,Tie,2016-2017
2016079,9,11/18/2016,6:00 PM,1:00,Fri,1,0,HomeWin,2016-2017
2016080,9,11/19/2016,6:00 PM,0:02,Sat,0,2,AwayWin,2016-2017
2016081,10,11/21/2016,1:45 PM,1:00,Mon,1,0,HomeWin,2016-2017
2016082,10,11/21/2016,4:00 PM,1:00,Mon,1,0,HomeWin,2016-2017
2016083,10,11/21/2016,6:30 PM,1:03,Mon,1,3,AwayWin,2016-2017
2016084,10,11/22/2016,1:45 PM,4:03,Tue,4,3,HomeWin,2016-2017
2016085,10,11/22/2016,,0:01,Tue,0,1,AwayWin,2016-2017
2016086,10,11/22/2016,4:00 PM,1:02,Tue,1,2,AwayWin,2016-2017
2016087,10,11/22/2016,7:00 PM,0:00,Tue,0,0,Tie,2016-2017
2016088,10,11/23/2016,1:45 PM,1:00,Wed,1,0,HomeWin,2016-2017
2016089,10,11/23/2016,6:00 PM,3:00,Wed,3,0,HomeWin,2016-2017
2016090,11,11/25/2016,1:45 PM,1:00,Fri,1,0,HomeWin,2016-2017
2016091,11,11/25/2016,4:00 PM,2:01,Fri,2,1,HomeWin,2016-2017
2016092,11,11/26/2016,1:45 PM,1:00,Sat,1,0,HomeWin,2016-2017
2016093,11,11/26/2016,5:00 PM,1:00,Sat,1,0,HomeWin,2016-2017
2016094,11,11/26/2016,7:30 PM,3:00,Sat,3,0,HomeWin,2016-2017
2016095,11,11/27/2016,1:45 PM,0:00,Sun,0,0,Tie,2016-2017
2016096,11,11/27/2016,4:00 PM,1:03,Sun,1,3,AwayWin,2016-2017
2016097,11,11/27/2016,,0:01,Sun,0,1,AwayWin,2016-2017
2016098,11,11/27/2016,7:00 PM,0:03,Sun,0,3,AwayWin,2016-2017
2016099,12,11/29/2016,1:45 PM,2:02,Tue,2,2,Tie,2016-2017
2016100,12,11/29/2016,4:00 PM,1:01,Tue,1,1,Tie,2016-2017
2016101,12,11/29/2016,7:00 PM,1:01,Tue,1,1,Tie,2016-2017
2016102,12,11/30/2016,1:45 PM,2:04,Wed,2,4,AwayWin,2016-2017
2016103,12,11/30/2016,4:00 PM,1:01,Wed,1,1,Tie,2016-2017
2016104,12,11/30/2016,7:00 PM,3:00,Wed,3,0,HomeWin,2016-2017
2016105,12,12/1/2016,1:45 PM,1:02,Thu,1,2,AwayWin,2016-2017
2016106,12,12/1/2016,4:00 PM,2:01,Thu,2,1,HomeWin,2016-2017
2016107,12,12/1/2016,6:30 PM,2:02,Thu,2,2,Tie,2016-2017
2016108,13,12/3/2016,1:45 PM,0:00,Sat,0,0,Tie,2016-2017
2016109,13,12/3/2016,7:00 PM,3:00,Sat,3,0,HomeWin,2016-2017
2016110,13,12/4/2016,1:45 PM,0:03,Sun,0,3,AwayWin,2016-2017
2016111,13,12/4/2016,,1:01,Sun,1,1,Tie,2016-2017
2016112,13,12/4/2016,4:00 PM,3:01,Sun,3,1,HomeWin,2016-2017
2016113,13,12/4/2016,7:00 PM,0:01,Sun,0,1,AwayWin,2016-2017
2016114,13,12/5/2016,1:45 PM,1:00,Mon,1,0,HomeWin,2016-2017
2016115,13,12/5/2016,4:00 PM,1:01,Mon,1,1,Tie,2016-2017
2016116,13,12/5/2016,6:30 PM,0:02,Mon,0,2,AwayWin,2016-2017
2016117,14,12/8/2016,1:45 PM,0:00,Thu,0,0,Tie,2016-2017
2016118,14,12/8/2016,4:30 PM,0:00,Thu,0,0,Tie,2016-2017
2016119,14,12/8/2016,7:30 PM,1:00,Thu,1,0,HomeWin,2016-2017
2016120,14,12/9/2016,2:00 PM,2:02,Fri,2,2,Tie,2016-2017
2016121,14,12/9/2016,4:30 PM,1:02,Fri,1,2,AwayWin,2016-2017
2016122,14,12/9/2016,7:00 PM,1:02,Fri,1,2,AwayWin,2016-2017
2016123,14,12/10/2016,1:30 PM,1:01,Sat,1,1,Tie,2016-2017
2016124,14,12/10/2016,4:00 PM,2:02,Sat,2,2,Tie,2016-2017
2016125,14,12/10/2016,6:30 PM,1:02,Sat,1,2,AwayWin,2016-2017
2016126,15,12/12/2016,5:00 PM,0:00,Mon,0,0,Tie,2016-2017
2016127,15,12/13/2016,1:45 PM,1:00,Tue,1,0,HomeWin,2016-2017
2016128,15,12/13/2016,,1:01,Tue,1,1,Tie,2016-2017
2016129,15,12/13/2016,4:45 PM,1:00,Tue,1,0,HomeWin,2016-2017
2016130,15,12/13/2016,7:30 PM,1:00,Tue,1,0,HomeWin,2016-2017
2016131,15,12/14/2016,1:30 PM,2:03,Wed,2,3,AwayWin,2016-2017
2016132,15,12/14/2016,,2:02,Wed,2,2,Tie,2016-2017
2016133,15,12/14/2016,4:00 PM,5:00,Wed,5,0,HomeWin,2016-2017
2016134,15,12/14/2016,6:30 PM,0:02,Wed,0,2,AwayWin,2016-2017
2016135,16,12/17/2016,1:30 PM,1:00,Sat,1,0,HomeWin,2016-2017
2016136,16,12/17/2016,4:00 PM,1:01,Sat,1,1,Tie,2016-2017
2016137,16,12/17/2016,7:00 PM,0:02,Sat,0,2,AwayWin,2016-2017
2016138,16,12/18/2016,1:30 PM,0:00,Sun,0,0,Tie,2016-2017
2016139,16,12/18/2016,,0:01,Sun,0,1,AwayWin,2016-2017
2016140,16,12/18/2016,4:00 PM,1:01,Sun,1,1,Tie,2016-2017
2016141,16,12/18/2016,7:00 PM,3:01,Sun,3,1,HomeWin,2016-2017
2016142,16,12/19/2016,2:00 PM,0:04,Mon,0,4,AwayWin,2016-2017
2016143,16,12/19/2016,6:00 PM,1:00,Mon,1,0,HomeWin,2016-2017
2016144,17,12/27/2016,4:00 PM,2:01,Tue,2,1,HomeWin,2016-2017
2016145,17,12/27/2016,6:30 PM,2:00,Tue,2,0,HomeWin,2016-2017
2016146,17,12/28/2016,1:30 PM,0:01,Wed,0,1,AwayWin,2016-2017
2016147,17,12/28/2016,4:00 PM,2:00,Wed,2,0,HomeWin,2016-2017
2016148,17,12/28/2016,6:30 PM,1:00,Wed,1,0,HomeWin,2016-2017
2016149,17,12/29/2016,6:00 PM,0:02,Thu,0,2,AwayWin,2016-2017
2016150,17,12/30/2016,1:30 PM,2:01,Fri,2,1,HomeWin,2016-2017
2016151,17,12/30/2016,4:00 PM,2:01,Fri,2,1,HomeWin,2016-2017
2016152,17,12/30/2016,6:30 PM,1:01,Fri,1,1,Tie,2016-2017
2016153,18,2/13/2017,1:30 PM,0:00,Mon,0,0,Tie,2016-2017
2016154,18,2/13/2017,4:00 PM,0:00,Mon,0,0,Tie,2016-2017
2016155,18,2/13/2017,,1:01,Mon,1,1,Tie,2016-2017
2016156,18,2/13/2017,6:30 PM,0:01,Mon,0,1,AwayWin,2016-2017
2016157,18,2/14/2017,1:30 PM,2:00,Tue,2,0,HomeWin,2016-2017
2016158,18,2/14/2017,5:00 PM,1:01,Tue,1,1,Tie,2016-2017
2016159,18,2/15/2017,4:00 PM,0:00,Wed,0,0,Tie,2016-2017
2016160,18,2/15/2017,7:00 PM,1:02,Wed,1,2,AwayWin,2016-2017
2016161,18,2/28/2017,6:00 PM,1:02,Tue,1,2,AwayWin,2016-2017
2016162,19,2/17/2017,2:00 PM,1:01,Fri,1,1,Tie,2016-2017
2016163,19,2/17/2017,4:30 PM,1:00,Fri,1,0,HomeWin,2016-2017
2016164,19,2/18/2017,1:30 PM,0:01,Sat,0,1,AwayWin,2016-2017
2016165,19,2/18/2017,4:30 PM,0:01,Sat,0,1,AwayWin,2016-2017
2016166,19,2/18/2017,6:45 PM,1:01,Sat,1,1,Tie,2016-2017
2016167,19,2/19/2017,1:30 PM,3:04,Sun,3,4,AwayWin,2016-2017
2016168,19,2/19/2017,4:00 PM,2:00,Sun,2,0,HomeWin,2016-2017
2016169,19,2/20/2017,6:00 PM,2:03,Mon,2,3,AwayWin,2016-2017
2016170,19,3/4/2017,6:00 PM,1:04,Sat,1,4,AwayWin,2016-2017
2016171,20,2/23/2017,1:30 PM,2:00,Thu,2,0,HomeWin,2016-2017
2016172,20,2/23/2017,4:00 PM,1:01,Thu,1,1,Tie,2016-2017
2016173,20,2/23/2017,7:00 PM,0:01,Thu,0,1,AwayWin,2016-2017
2016174,20,2/24/2017,2:00 PM,1:00,Fri,1,0,HomeWin,2016-2017
2016175,20,2/24/2017,5:30 PM,2:00,Fri,2,0,HomeWin,2016-2017
2016176,20,2/25/2017,1:30 PM,1:02,Sat,1,2,AwayWin,2016-2017
2016177,20,2/25/2017,4:00 PM,1:01,Sat,1,1,Tie,2016-2017
2016178,20,2/25/2017,,1:00,Sat,1,0,HomeWin,2016-2017
2016179,20,2/25/2017,6:30 PM,3:03,Sat,3,3,Tie,2016-2017
2016180,21,3/2/2017,4:00 PM,2:02,Thu,2,2,Tie,2016-2017
2016181,21,3/17/2017,2:00 PM,2:00,Fri,2,0,HomeWin,2016-2017
2016182,21,3/17/2017,4:30 PM,3:03,Fri,3,3,Tie,2016-2017
2016183,21,3/17/2017,7:00 PM,1:01,Fri,1,1,Tie,2016-2017
2016184,21,3/18/2017,2:00 PM,1:05,Sat,1,5,AwayWin,2016-2017
2016185,21,3/18/2017,4:00 PM,1:05,Sat,1,5,AwayWin,2016-2017
2016186,21,3/23/2017,5:00 PM,4:02,Thu,4,2,HomeWin,2016-2017
2016187,21,4/1/2017,8:00 PM,4:00,Sat,4,0,HomeWin,2016-2017
2016188,21,4/5/2017,6:00 PM,1:00,Wed,1,0,HomeWin,2016-2017
2016189,22,4/6/2017,3:00 PM,1:01,Thu,1,1,Tie,2016-2017
2016190,22,4/14/2017,5:00 PM,3:00,Fri,3,0,HomeWin,2016-2017
2016191,22,4/14/2017,8:00 PM,0:01,Fri,0,1,AwayWin,2016-2017
2016192,22,4/15/2017,4:00 PM,0:01,Sat,0,1,AwayWin,2016-2017
2016193,22,4/16/2017,3:00 PM,3:00,Sun,3,0,HomeWin,2016-2017
2016194,22,4/16/2017,5:00 PM,2:01,Sun,2,1,HomeWin,2016-2017
2016195,22,4/16/2017,7:00 PM,0:02,Sun,0,2,AwayWin,2016-2017
2016196,22,4/16/2017,9:15 PM,0:02,Sun,0,2,AwayWin,2016-2017
2016197,22,6/12/2017,10:00 PM,1:01,Mon,1,1,Tie,2016-2017
2016198,23,3/31/2017,3:30 PM,1:00,Fri,1,0,HomeWin,2016-2017
2016199,23,3/31/2017,6:00 PM,1:01,Fri,1,1,Tie,2016-2017
2016200,23,3/31/2017,8:15 PM,2:01,Fri,2,1,HomeWin,2016-2017
2016201,23,4/1/2017,5:00 PM,2:00,Sat,2,0,HomeWin,2016-2017
2016202,23,4/2/2017,3:00 PM,1:00,Sun,1,0,HomeWin,2016-2017
2016203,23,4/2/2017,5:00 PM,3:02,Sun,3,2,HomeWin,2016-2017
2016204,23,4/2/2017,7:30 PM,0:02,Sun,0,2,AwayWin,2016-2017
2016205,23,4/5/2017,3:00 PM,1:01,Wed,1,1,Tie,2016-2017
2016206,23,4/6/2017,7:00 PM,2:00,Thu,2,0,HomeWin,2016-2017
2016207,24,4/9/2017,3:00 PM,0:01,Sun,0,1,AwayWin,2016-2017
2016208,24,4/9/2017,5:30 PM,2:00,Sun,2,0,HomeWin,2016-2017
2016209,24,4/9/2017,8:00 PM,0:02,Sun,0,2,AwayWin,2016-2017
2016210,24,4/10/2017,4:00 PM,1:00,Mon,1,0,HomeWin,2016-2017
2016211,24,4/10/2017,7:00 PM,0:02,Mon,0,2,AwayWin,2016-2017
2016212,24,4/11/2017,3:00 PM,1:01,Tue,1,1,Tie,2016-2017
2016213,24,4/11/2017,6:00 PM,0:01,Tue,0,1,AwayWin,2016-2017
2016214,24,4/19/2017,3:00 PM,2:01,Wed,2,1,HomeWin,2016-2017
2016215,24,4/19/2017,5:30 PM,2:02,Wed,2,2,Tie,2016-2017
2016216,25,4/22/2017,3:30 PM,2:00,Sat,2,0,HomeWin,2016-2017
2016217,25,4/22/2017,5:45 PM,0:01,Sat,0,1,AwayWin,2016-2017
2016218,25,4/22/2017,8:00 PM,0:01,Sat,0,1,AwayWin,2016-2017
2016219,25,4/23/2017,3:45 PM,3:03,Sun,3,3,Tie,2016-2017
2016220,25,4/23/2017,,0:01,Sun,0,1,AwayWin,2016-2017
2016221,25,4/23/2017,5:45 PM,0:00,Sun,0,0,Tie,2016-2017
2016222,25,4/23/2017,8:00 PM,2:02,Sun,2,2,Tie,2016-2017
2016223,25,4/24/2017,5:00 PM,0:01,Mon,0,1,AwayWin,2016-2017
2016224,25,4/24/2017,8:00 PM,1:00,Mon,1,0,HomeWin,2016-2017
2016225,26,4/26/2017,3:45 PM,1:02,Wed,1,2,AwayWin,2016-2017
2016226,26,4/26/2017,6:00 PM,3:02,Wed,3,2,HomeWin,2016-2017
2016227,26,4/26/2017,8:15 PM,1:01,Wed,1,1,Tie,2016-2017
2016228,26,4/27/2017,3:45 PM,0:01,Thu,0,1,AwayWin,2016-2017
2016229,26,4/27/2017,6:00 PM,2:02,Thu,2,2,Tie,2016-2017
2016230,26,4/27/2017,8:15 PM,0:00,Thu,0,0,Tie,2016-2017
2016231,26,4/28/2017,4:00 PM,0:00,Fri,0,0,Tie,2016-2017
2016232,26,4/28/2017,6:30 PM,2:01,Fri,2,1,HomeWin,2016-2017
2016233,26,4/30/2017,7:00 PM,1:01,Sun,1,1,Tie,2016-2017
2016234,27,5/2/2017,3:45 PM,2:00,Tue,2,0,HomeWin,2016-2017
2016235,27,5/2/2017,,0:00,Tue,0,0,Tie,2016-2017
2016236,27,5/2/2017,6:00 PM,2:00,Tue,2,0,HomeWin,2016-2017
2016237,27,5/3/2017,3:45 PM,2:02,Wed,2,2,Tie,2016-2017
2016238,27,5/3/2017,6:30 PM,0:00,Wed,0,0,Tie,2016-2017
2016239,27,5/3/2017,9:00 PM,1:01,Wed,1,1,Tie,2016-2017
2016240,27,5/4/2017,4:30 PM,3:00,Thu,3,0,HomeWin,2016-2017
2016241,27,5/4/2017,7:00 PM,1:02,Thu,1,2,AwayWin,2016-2017
2016242,27,5/4/2017,9:15 PM,1:01,Thu,1,1,Tie,2016-2017
2016243,28,5/6/2017,5:30 PM,1:00,Sat,1,0,HomeWin,2016-2017
2016244,28,5/7/2017,3:45 PM,0:01,Sun,0,1,AwayWin,2016-2017
2016245,28,5/7/2017,6:00 PM,2:00,Sun,2,0,HomeWin,2016-2017
2016246,28,5/7/2017,9:00 PM,1:02,Sun,1,2,AwayWin,2016-2017
2016247,28,5/8/2017,3:45 PM,1:00,Mon,1,0,HomeWin,2016-2017
2016248,28,5/8/2017,,1:00,Mon,1,0,HomeWin,2016-2017
2016249,28,5/8/2017,6:15 PM,4:00,Mon,4,0,HomeWin,2016-2017
2016250,28,5/8/2017,8:30 PM,0:01,Mon,0,1,AwayWin,2016-2017
2016251,28,5/9/2017,7:00 PM,0:01,Tue,0,1,AwayWin,2016-2017
2016252,29,5/17/2017,7:00 PM,1:01,Wed,1,1,Tie,2016-2017
2016253,29,5/18/2017,3:30 PM,2:01,Thu,2,1,HomeWin,2016-2017
2016254,29,5/18/2017,6:30 PM,1:00,Thu,1,0,HomeWin,2016-2017
2016255,29,5/18/2017,9:00 PM,2:01,Thu,2,1,HomeWin,2016-2017
2016256,29,5/19/2017,5:00 PM,1:01,Fri,1,1,Tie,2016-2017
2016257,29,5/19/2017,7:30 PM,0:03,Fri,0,3,AwayWin,2016-2017
2016258,29,5/20/2017,3:45 PM,1:03,Sat,1,3,AwayWin,2016-2017
2016259,29,5/20/2017,6:00 PM,3:00,Sat,3,0,HomeWin,2016-2017
2016260,29,5/20/2017,8:30 PM,1:01,Sat,1,1,Tie,2016-2017
2016261,30,5/24/2017,3:45 PM,1:03,Wed,1,3,AwayWin,2016-2017
2016262,30,5/24/2017,6:00 PM,2:02,Wed,2,2,Tie,2016-2017
2016263,30,5/24/2017,8:00 PM,0:00,Wed,0,0,Tie,2016-2017
2016264,30,5/25/2017,5:00 PM,0:00,Thu,0,0,Tie,2016-2017
2016265,30,5/25/2017,7:30 PM,0:00,Thu,0,0,Tie,2016-2017
2016266,30,5/26/2017,6:00 PM,1:02,Fri,1,2,AwayWin,2016-2017
2016267,30,5/28/2017,10:00 PM,3:04,Sun,3,4,AwayWin,2016-2017
2016268,30,5/29/2017,10:00 PM,0:01,Mon,0,1,AwayWin,2016-2017
2016269,30,5/29/2017,,2:02,Mon,2,2,Tie,2016-2017
2016270,31,6/15/2017,10:00 PM,3:00,Thu,3,0,HomeWin,2016-2017
2016271,31,6/15/2017,,1:00,Thu,1,0,HomeWin,2016-2017
2016272,31,6/15/2017,,0:00,Thu,0,0,Tie,2016-2017
2016273,31,6/15/2017,,0:01,Thu,0,1,AwayWin,2016-2017
2016274,31,6/16/2017,10:00 PM,2:04,Fri,2,4,AwayWin,2016-2017
2016275,31,6/16/2017,,2:01,Fri,2,1,HomeWin,2016-2017
2016276,31,6/17/2017,10:00 PM,1:00,Sat,1,0,HomeWin,2016-2017
2016277,31,6/18/2017,10:00 PM,1:00,Sun,1,0,HomeWin,2016-2017
2016278,31,6/18/2017,,3:00,Sun,3,0,HomeWin,2016-2017
2016279,32,6/22/2017,10:00 PM,2:03,Thu,2,3,AwayWin,2016-2017
2016280,32,6/22/2017,,1:01,Thu,1,1,Tie,2016-2017
2016281,32,6/23/2017,10:00 PM,0:00,Fri,0,0,Tie,2016-2017
2016282,32,6/23/2017,,2:01,Fri,2,1,HomeWin,2016-2017
2016283,32,6/23/2017,,0:00,Fri,0,0,Tie,2016-2017
2016284,32,6/23/2017,,1:01,Fri,1,1,Tie,2016-2017
2016285,32,6/24/2017,10:00 PM,0:01,Sat,0,1,AwayWin,2016-2017
2016286,32,6/24/2017,,2:02,Sat,2,2,Tie,2016-2017
2016287,32,6/27/2017,7:00 PM,0:02,Tue,0,2,AwayWin,2016-2017
2016288,33,6/29/2017,4:30 PM,1:02,Thu,1,2,AwayWin,2016-2017
2016289,33,6/29/2017,,1:01,Thu,1,1,Tie,2016-2017
2016290,33,6/29/2017,,4:01,Thu,4,1,HomeWin,2016-2017
2016291,33,6/29/2017,,2:02,Thu,2,2,Tie,2016-2017
2016292,33,6/30/2017,6:00 PM,0:00,Fri,0,0,Tie,2016-2017
2016293,33,7/2/2017,7:00 PM,2:00,Sun,2,0,HomeWin,2016-2017
2016294,33,7/3/2017,7:00 PM,1:02,Mon,1,2,AwayWin,2016-2017
2016295,33,7/4/2017,7:00 PM,1:01,Tue,1,1,Tie,2016-2017
2016296,33,7/6/2017,7:00 PM,2:01,Thu,2,1,HomeWin,2016-2017
2016297,34,7/5/2017,8:00 PM,1:02,Wed,1,2,AwayWin,2016-2017
2016298,34,7/5/2017,,2:00,Wed,2,0,HomeWin,2016-2017
2016299,34,7/5/2017,,1:00,Wed,1,0,HomeWin,2016-2017
2016300,34,7/6/2017,9:15 PM,0:00,Thu,0,0,Tie,2016-2017
2016301,34,7/7/2017,7:00 PM,1:02,Fri,1,2,AwayWin,2016-2017
2016302,34,7/10/2017,5:00 PM,0:01,Mon,0,1,AwayWin,2016-2017
2016303,34,7/10/2017,8:30 PM,0:01,Mon,0,1,AwayWin,2016-2017
2016304,34,7/13/2017,6:30 PM,0:01,Thu,0,1,AwayWin,2016-2017
2016305,34,7/17/2017,8:00 PM,2:00,Mon,2,0,HomeWin,2016-2017
2017000,1,9/8/2017,5:00 PM,1:01,Fri,1,1,Tie,2017-2018
2017001,1,9/8/2017,7:30 PM,3:00,Fri,3,0,HomeWin,2017-2018
2017002,1,9/9/2017,3:00 PM,0:00,Sat,0,0,Tie,2017-2018
2017003,1,9/9/2017,5:30 PM,2:04,Sat,2,4,AwayWin,2017-2018
2017004,1,9/9/2017,8:15 PM,1:01,Sat,1,1,Tie,2017-2018
2017005,1,9/10/2017,3:00 PM,1:01,Sun,1,1,Tie,2017-2018
2017006,1,9/10/2017,5:30 PM,1:00,Sun,1,0,HomeWin,2017-2018
2017007,1,9/10/2017,8:15 PM,1:01,Sun,1,1,Tie,2017-2018
2017008,1,9/11/2017,7:00 PM,1:01,Mon,1,1,Tie,2017-2018
2017009,2,9/14/2017,5:00 PM,0:01,Thu,0,1,AwayWin,2017-2018
2017010,2,9/14/2017,7:30 PM,2:02,Thu,2,2,Tie,2017-2018
2017011,2,9/15/2017,7:00 PM,0:02,Fri,0,2,AwayWin,2017-2018
2017012,2,9/16/2017,3:00 PM,2:03,Sat,2,3,AwayWin,2017-2018
2017013,2,9/16/2017,5:00 PM,2:01,Sat,2,1,HomeWin,2017-2018
2017014,2,9/17/2017,3:00 PM,2:00,Sun,2,0,HomeWin,2017-2018
2017015,2,9/17/2017,5:30 PM,1:01,Sun,1,1,Tie,2017-2018
2017016,2,9/17/2017,8:15 PM,3:00,Sun,3,0,HomeWin,2017-2018
2017017,2,12/10/2017,6:00 PM,3:02,Sun,3,2,HomeWin,2017-2018
2017018,3,9/21/2017,3:00 PM,0:02,Thu,0,2,AwayWin,2017-2018
2017019,3,9/21/2017,5:30 PM,1:01,Thu,1,1,Tie,2017-2018
2017020,3,9/21/2017,8:00 PM,1:00,Thu,1,0,HomeWin,2017-2018
2017021,3,9/22/2017,3:00 PM,3:01,Fri,3,1,HomeWin,2017-2018
2017022,3,9/22/2017,5:30 PM,3:02,Fri,3,2,HomeWin,2017-2018
2017023,3,9/22/2017,8:15 PM,1:02,Fri,1,2,AwayWin,2017-2018
2017024,3,9/23/2017,3:00 PM,0:02,Sat,0,2,AwayWin,2017-2018
2017025,3,9/23/2017,5:00 PM,1:02,Sat,1,2,AwayWin,2017-2018
2017026,3,10/16/2017,7:00 PM,4:01,Mon,4,1,HomeWin,2017-2018
2017027,4,9/27/2017,5:00 PM,0:02,Wed,0,2,AwayWin,2017-2018
2017028,4,9/28/2017,3:00 PM,1:02,Thu,1,2,AwayWin,2017-2018
2017029,4,9/28/2017,5:30 PM,0:04,Thu,0,4,AwayWin,2017-2018
2017030,4,9/28/2017,8:00 PM,0:01,Thu,0,1,AwayWin,2017-2018
2017031,4,9/29/2017,5:00 PM,2:00,Fri,2,0,HomeWin,2017-2018
2017032,4,9/29/2017,8:00 PM,0:00,Fri,0,0,Tie,2017-2018
2017033,4,9/30/2017,3:00 PM,1:01,Sat,1,1,Tie,2017-2018
2017034,4,9/30/2017,5:15 PM,2:01,Sat,2,1,HomeWin,2017-2018
2017035,4,11/20/2017,6:00 PM,0:02,Mon,0,2,AwayWin,2017-2018
2017036,5,10/11/2017,2:45 PM,2:00,Wed,2,0,HomeWin,2017-2018
2017037,5,10/11/2017,5:00 PM,0:00,Wed,0,0,Tie,2017-2018
2017038,5,10/11/2017,7:30 PM,1:01,Wed,1,1,Tie,2017-2018
2017039,5,10/12/2017,2:45 PM,1:01,Thu,1,1,Tie,2017-2018
2017040,5,10/12/2017,5:00 PM,3:02,Thu,3,2,HomeWin,2017-2018
2017041,5,10/12/2017,8:00 PM,2:00,Thu,2,0,HomeWin,2017-2018
